student_id,attendance_pct,internal_test1,internal_test2,assignments_avg,participation,prev_sem_gpa,test_avg,risk_score,risk_label
S225,67.92102201315849,18.854327190639708,19.258849364489166,11.193683893866215,3,8.842657944358079,19.056588277564437,71.34153000585911,1
S226,91.33425895451049,17.080083318236603,19.480717201066295,17.257946348525095,5,9.70070718263254,18.28040025965145,86.10399726994072,0
S227,75.96420028643195,18.092169665326967,20.17524588791644,12.392109664657855,1,7.194189794335177,19.133707776621705,65.08996756643113,0
S228,58.83382833106041,19.737908526808354,19.411991993486044,16.424173394843436,5,7.094966056980167,19.574950260147197,77.97735929888383,1
S229,64.27044436110047,15.301201598453193,23.85551646717964,15.101861940204023,2,6.422047505001236,19.578359032816415,67.94206047299556,1
S230,85.19396623402014,14.108476372988436,25.0,19.51455103038537,2,6.8883238137778395,19.554238186494217,75.64733705346144,0
S231,64.04450052424295,18.979226275488408,17.770032859968666,13.329602052884443,4,6.521568131672856,18.374629567728537,70.36116113553024,0
S232,78.24687884372962,13.10813611192484,14.520788081683689,12.952049611645407,5,6.421066681887328,13.814462096804263,68.06215313539835,1
S233,75.6835775985572,20.041263778572358,19.64687180659498,13.941741182336802,4,8.938602356053627,19.84406779258367,79.00820979011813,1
S234,65.22599478591275,9.487081978810798,25.0,13.090460651497175,4,6.552088769654088,17.2435409894054,68.73751266649637,0
S235,100.0,23.14577818662822,16.785301728121077,16.39982570582615,2,7.810226297663547,19.96553995737465,77.16862800965741,0
S236,84.50878533477017,20.362987412065216,25.0,9.151068174690236,4,7.545880122259486,22.681493706032608,77.51112646084307,0
S237,44.622861200135894,19.28014867156938,25.0,10.838952742560938,2,9.297713475085347,22.14007433578469,70.21984933500745,0
S238,77.79681472154141,22.91345491972757,17.785647033168022,10.79659123526242,1,6.896212521533983,20.349550976447794,65.12502211759798,1
S239,65.07320302847418,25.0,22.275932316741102,16.85092277592073,5,7.957377655985186,23.637966158370553,86.63802997114198,0
S240,87.78650002194335,23.07185032509065,25.0,19.131840117745774,4,8.44928364273133,24.035925162545325,90.52920890002493,0
S241,63.11218892350949,8.795628843341774,18.483489036050052,13.686652344387586,2,9.287699528784698,13.639558939695913,63.11251758421472,1
S242,73.27895337799652,11.602115166321493,19.185678559590553,13.493534830429969,3,6.87869598594568,15.393896862956023,65.35209907766537,1
S243,82.57480918470685,14.875907111521606,17.673276344205426,14.210156489339544,4,6.758529037521144,16.274591727863516,71.15037848192607,0
S244,87.98632791255181,18.13045525105417,15.940973077228533,17.485634907824572,1,6.2258627352479365,17.03571416414135,66.59313864460921,1
S245,56.99555389416336,20.588295102345615,17.40288981973597,11.217940597428278,1,10.0,18.995592461040793,66.22917722676706,1
S246,69.98248146238578,14.371280934232672,15.104238932950974,14.715106948204355,3,9.161366925816465,14.737759933591823,69.15397842895979,1
S247,67.87582033258566,18.93383382238539,20.136333873036904,16.92559288934729,2,7.449358326825548,19.53508384771115,71.87501417596461,0
S248,65.20006151139432,14.223085338233387,16.920107075765433,15.503282509819536,4,9.817726981352468,15.57159620699941,74.37596997494637,0
S249,100.0,14.942410985040258,20.93514364716299,14.56874484979623,2,7.377763926761212,17.938777316101625,71.82368476817312,1
S250,81.07472566441433,10.966694515758888,13.776417415185492,17.003138277701424,1,8.369292565720235,12.37155596547219,62.33305325152566,1
S251,56.08674068497432,13.383833769445479,21.32352092885783,5.8903031210022885,2,7.512206282067265,17.353677349151653,57.26468319529793,1
S252,88.76792920582164,11.241576971918331,23.334115846435697,16.033625958592722,1,7.977366542100565,17.287846409177014,68.9115320565444,0
S253,100.0,13.120633735113337,12.025057429714177,12.037772950617729,2,7.850113731040256,12.572845582413757,62.66909801010423,1
S254,90.4869789082672,23.268208983039198,21.49622627939029,8.508101309430629,3,6.9900175519480205,22.382217631214743,73.53789320810064,0
S255,52.2094505106898,13.253005555840286,24.91067596989317,15.533607798574941,5,8.810998245702423,19.081840762866726,78.62721763100647,0
S256,67.73648890700623,25.0,15.161435925235178,18.120975635488875,3,8.35914290122068,20.08071796261759,78.1546776072874,0
S257,94.00366723779933,20.466589504404446,25.0,13.587654456116924,3,8.733233512201775,22.733294752202223,82.24516718893153,0
S258,64.38495801571828,18.92418061847437,21.67607603746418,16.858623641608816,5,7.884272622599215,20.300128327969276,81.61053091260284,0
S259,81.65729142219342,13.708211099093933,17.179952576966365,18.836834773965936,5,6.412116141867439,15.444081838030149,76.16645899780123,0
S260,86.61951080144006,21.501549397044958,19.776923689369177,17.944743360752142,4,9.551263279869243,20.63923654320707,86.38977506286135,0
S261,61.09604292632876,15.121810868811131,22.23330765008689,18.919893588114178,4,7.184932519719089,18.677559259449012,76.60991410808971,0
S262,74.10711965907299,18.610049073226808,20.304021565649645,16.226382473215676,3,7.936880434282098,19.457035319438226,75.68325661986314,0
S263,40.0,25.0,22.155023969785475,14.226300916704778,3,8.262457630586724,23.577511984892737,75.62771181833595,1
S264,59.63418537998565,17.51970050137675,16.317305627682536,9.194102564308494,1,7.928906059461142,16.918503064529645,58.058153581028385,1
S265,71.2114777291026,23.74636663142838,20.67744329614431,13.261812535610154,1,8.59850042547633,22.211904963786345,72.16768207783323,1
S266,56.28325227052726,14.484117874370563,14.34514201238008,11.470260214051425,4,8.788053506779798,14.41462994337532,65.9784529411842,1
S267,99.48616955897452,17.82505754751519,19.555095754605198,20.0,4,7.230199796343302,18.690076651060195,83.05613374920105,0
S268,53.54787933059051,25.0,16.38436943414084,13.47234256270299,1,9.450560810346776,20.69218471707042,69.22956686392097,1
S269,68.39933269954524,14.865164711061162,17.057880229640933,14.369614420353457,1,7.179715735006482,15.961522470351047,61.21664023657162,1
S270,76.96110865929137,25.0,24.94437270084175,15.654456128121403,2,7.904098858656946,24.972186350420877,80.65089201779863,0
S271,96.61909933599173,21.538759677277376,24.365240482377075,14.13080733911736,2,7.0347861796749225,22.952000079827226,77.55789575061054,1
S272,53.46206773230841,15.187666120528661,22.43655248362871,19.085153121292258,1,6.691831772819052,18.812109302078685,66.59606187775381,1
S273,92.4474562823244,21.162038695277605,15.630748941309683,12.132051914796644,2,8.753029306549038,18.396393818293646,71.70775045297351,0
S274,75.1534959152938,22.86277224813365,18.73436620122079,14.583822365711729,5,10.0,20.79856922467722,85.59686924081687,0
S275,60.27737023428074,21.10904981108598,24.852390799916733,11.772588242905854,4,7.065888134015619,22.980720305501357,76.04499713256465,0
S276,81.93155211394907,10.148876400547717,20.56686765455962,10.039932466337882,4,8.958385889613695,15.357872027553668,69.94678683663889,1
S277,77.98589543360205,14.364314120875658,25.0,12.164692727284145,1,7.108906424759767,19.68215706043783,65.80458654685806,1
S278,65.99674684261808,16.762406822242475,21.573271357577486,13.888889608854765,3,7.487418027772795,19.167839089909982,71.21858594539722,0
S279,76.04703127485028,17.62783285449977,20.768196465960127,12.71209332644822,1,9.609100526678006,19.198014660229948,69.82899043103397,1
S280,69.2202960470736,21.103360487753392,18.763534143189993,11.922737060378433,2,6.211757657909633,19.933447315471692,65.90663271944747,1
S281,76.70276017876873,18.888505004666268,20.534163619129128,9.781047608984498,3,5.894209117652252,19.711334311897698,66.9352270940204,1
S282,84.9319601178157,11.323278206449494,19.390120654477826,13.750683282113915,2,7.395361621484221,15.35669943046366,65.291387468936,1
S283,98.79025224218029,19.900989255029817,22.832434706754363,9.485838877906993,5,8.29638723352521,21.36671198089209,82.06945257685153,0
S284,56.43276751759726,21.052928726419115,23.826809267178337,16.280167891068807,2,8.056399886017058,22.439868996798726,74.96766970464641,0
S285,100.0,20.7989522396552,16.8560421579682,14.24731925880351,5,7.932815010831595,18.8274971988117,82.21325031870887,0
S286,45.71868300716247,23.403903627773108,14.675068185768888,9.627345501605209,5,7.540958377813894,19.039485906771,70.05581135826267,0
S287,72.72322357446625,22.16961077274452,12.655178507586815,13.07237276885041,2,8.443848032380703,17.412394640165665,67.81916153251449,1
S288,83.82475809726864,20.295900396142184,22.031965307650175,11.74353078322825,2,4.003593069546033,21.163932851896178,65.58717467043638,1
S289,79.2148780160255,17.649171442706766,15.586533575304506,14.957523531257541,5,6.599033633894711,16.617852509005637,74.35982225435396,1
S290,65.65950720269109,9.695195332420043,11.388437628190069,18.021351338069433,3,7.387665108859863,10.541816480305055,62.28956014022627,1
S291,71.87816624464087,20.148091095662927,21.554314418123855,8.374482591062765,5,8.34544175892301,20.851202756893393,76.64750474219412,0
S292,67.6049859801175,19.038438435815557,25.0,14.345078237442252,4,9.287718168082279,22.01921921790778,82.00083682724978,0
S293,66.15952864583683,19.357894185976868,19.975716353840426,13.519601613300079,5,6.437880350199432,19.666805269908647,75.33835968141466,0
S294,87.74403145531537,11.616257120898453,23.353963097806567,16.014020229351395,3,9.248494350643881,17.48511010935251,76.92263099878701,0
S295,80.35523228947571,12.594717297958688,20.32731743419026,14.639589884713068,4,6.956925996958365,16.461017366074472,71.85169521844065,1
S296,64.60635607109019,23.26576426666452,19.60444138723543,11.744092004783543,1,7.344108260423177,21.435102826949972,66.5005155938275,1
S297,88.49399813149876,17.802224230716725,23.676305931951074,13.042838193000145,1,8.197719022557136,20.739265081333897,71.54815006983361,0
S298,79.60949281314915,21.40750348686312,18.838901823245394,11.611922429589534,3,7.256116704831872,20.123202655054257,72.03448107244695,1
S299,87.1929317825844,18.141591880652307,21.06956925628761,17.228021415795794,5,8.83214112799958,19.60558056846996,85.84211977277401,0
S300,84.44443262885419,18.148780697478728,21.286791224784054,14.063934946015827,2,7.014475025864227,19.71778596113139,71.09942885003865,1
S301,62.56507483616892,22.691419029879988,17.327638185427805,19.703572057259024,3,7.0325580104636,20.0095286076539,76.36465094245285,1
S302,66.59728439704546,15.419776358913131,23.96816939814609,13.818017558556138,4,8.762375945051199,19.69397287852961,77.09143326446167,1
S303,86.20940407684893,18.480603884704916,19.300160973218365,11.874779699268611,4,6.58425073407881,18.89038242896164,73.01042031914722,1
S304,84.15555398150197,15.688623556474788,16.97701936202862,9.458856822161518,1,7.798714914379992,16.332821459251704,60.65169844456207,1
S305,74.68647609053778,15.827518862838422,22.146039374281614,8.590580971232164,4,5.507420798767411,18.98677911856002,66.641948895292,1
S306,76.75991074963173,16.454139382656802,16.406128072835852,9.24759217098353,3,9.683567222473428,16.430133727746327,68.5590340272405,1
S307,94.16497343682637,19.110668858168566,20.112724629476514,14.80137995303445,4,8.94786232348413,19.61169674382254,82.05133373226259,0
S308,66.12642916746255,15.606256891682612,19.963524013423186,15.5261750696898,3,10.0,17.7848904525529,75.24149989784173,1
S309,83.20646071755057,24.278780627867604,24.34358226332631,9.256427893903599,2,9.106036477735662,24.311181445596958,76.97865654655413,0
S310,71.9671102134916,13.526963488902481,21.89879293151981,16.685114942228346,1,6.144419724479422,17.712878210211144,64.45849900466135,1
S311,71.7347819515917,17.065641779193204,19.899892165019423,12.550816844949681,4,8.30237983219271,18.48276697210631,74.09807277145751,0
S312,91.48165277980786,15.801344708629125,23.27106519680115,14.440379035956648,3,6.398389485333834,19.53620495271514,73.85300872704478,0
S313,87.38124523482045,25.0,25.0,18.836661884766272,5,9.393645008463718,25.0,96.0949310443992,0
S314,87.20264454000957,18.982773882557872,22.231241225407448,16.690517947596597,1,6.178631654426914,20.607007553982662,70.82546424414176,1
S315,94.58218210731494,23.159222697343175,20.04141047937352,13.194408056282503,2,6.121014138912243,21.600316588358346,72.83875408295641,1
S316,75.31505762449139,10.57219813481514,14.752655070599362,11.326423323754138,3,5.568226255563976,12.662426602707251,57.39459062672111,1
S317,85.22929456942445,19.335251329346296,15.73954534769851,7.544553796012085,2,6.913944214484398,17.5373983385224,62.021152849674486,1
S318,70.34599865109816,22.448153978117183,18.77910118258133,11.84254004227274,2,6.672626610259714,20.613627580349256,67.80107746336964,1
S319,79.86249528732664,18.41141994637712,17.561951191362866,13.366609283516917,4,5.986021072992882,17.986685568869994,71.08636284595093,1
S320,73.04785418448473,23.327401875326757,19.252114788058215,11.038461418546447,4,9.887770925092228,21.289758331692486,79.81655452532287,0
S321,76.45493947489078,15.413557749498139,20.22659969958843,13.606229098723086,3,8.135856835663974,17.820078724543286,71.65475338287295,1
S322,83.92735538155371,25.0,22.118771017426923,14.230555648876305,5,7.994681447828054,23.55938550871346,86.87327157604406,0
S323,62.726689751497915,25.0,19.718004887763634,13.325432054575764,3,9.406997303097512,22.359002443881817,78.30418407909323,0
S324,100.0,16.185807197801704,21.946006575304807,12.04999225752962,5,7.807509350451522,19.065906886553257,80.35341577922608,0
S325,59.90973927750447,15.77248739299614,20.25789765924048,14.505964015900183,2,6.601583758193833,18.015192526118312,64.86745911552006,1
S326,56.787170808184015,25.0,12.098133734584515,15.325821948708228,1,5.459748308978812,18.549066867292257,61.08164691204587,1
S327,92.37166310250102,25.0,16.242658424724983,10.728802767671462,3,6.533931129187915,20.62132921236249,72.44374542359468,1
S328,86.87494040944404,15.385699864233658,19.42364977711354,18.232797139238812,3,9.306498720610154,17.4046748206736,78.78643852150535,0
S329,84.36179725578234,15.899065914520714,15.16122102863557,13.704235603147215,5,5.993596661176608,15.530143471578143,71.29634424783244,1
S330,84.4251826389642,16.591076955697464,22.399714919984817,14.056548868834543,2,7.923752685597452,19.49539593784114,72.40654453597274,0
S331,74.81629840729629,11.277747444828615,25.0,16.12464326976967,2,8.74071017170267,18.138873722414306,72.4397171891556,1
S332,61.54118442771252,13.406740267579009,24.875047406789268,14.699648393790504,5,7.842413808531902,19.140893837184137,77.52468135519379,0
S333,76.1370683729059,12.97929616623966,19.14622851627917,16.859409901739735,2,7.9787799945487,16.062762341259415,68.92484024537382,1
S334,64.84257432731832,14.161012174479357,25.0,14.861372495605472,4,8.286724695448111,19.580506087239677,76.76522886930123,0
S335,89.62679600126627,17.826575563066093,20.594669828808446,12.162687876078687,1,7.955137046187179,19.210622695937268,68.27671389393468,0
S336,72.79413927746792,19.171073662682602,18.651656115527842,15.084510575618305,3,9.430889006967938,18.911364889105222,76.37520466975579,0
S337,62.61754204811233,25.0,17.54638934583624,10.568821378038015,1,6.251649926126867,21.27319467291812,62.96476532300039,1
S338,70.1792123752051,13.008229796306045,18.790121254047488,14.32567911732957,3,7.788509852206543,15.899175525176766,68.03233142835164,1
S339,81.19397181413436,22.921611992382918,18.447292725835084,13.900310028066617,4,5.318111479203423,20.684452359109002,74.43564713892188,1
S340,66.54413170794038,16.930055778872454,20.681664889501953,13.375649428182381,2,5.011504575376156,18.8058603341872,63.05541004138245,1
S341,62.666694066503524,17.752681451737836,20.64229592419946,13.614387465683208,5,7.401994762977619,19.197488687968647,75.99426017245993,1
S342,78.65530817237868,21.37409746083302,20.012184080613657,8.354452863507083,4,8.152055482733708,20.69314077072334,74.20257330005167,1
S343,78.67449856663085,12.386389892188507,21.7477526789854,12.353825276777116,1,9.456801332685078,17.067071285586955,66.53169759850609,1
S344,67.39585236943306,19.912048730920255,24.762585099145365,14.278534703423345,5,10.0,22.337316915032808,86.45183692244888,0
S345,67.93442541572516,18.83226104106528,23.798216541765296,14.479569175992202,2,9.083832804798577,21.31523879141529,75.18727472486995,0
S346,78.48074906036454,20.462256320040744,14.060408126200386,10.916974577222126,4,8.372598893277635,17.261332223120565,71.9395783971443,1
S347,53.27873487754014,19.44584321953909,9.78431546039218,17.797123522594102,5,7.691957826928578,14.615079339965636,72.36767239121225,1
S348,53.888043384351676,25.0,23.737279644957095,11.401475455356497,4,5.662526324179947,24.36863982247855,74.2890427115231,1
S349,64.22333668121345,14.81130007874342,14.532485206338315,16.90837160158021,4,7.3247560731098424,14.671892642540868,69.72088791364864,0
S350,71.7982927243223,15.345015224990911,19.100938392429267,15.281583085615054,2,9.04845210150987,17.22297680871009,70.49348614571896,1
S351,79.66361348397007,14.884297367876178,15.319547895762561,12.061318070468591,3,8.577938227233648,15.10192263181937,67.59514955001798,1
S352,97.13034325424329,15.222614404198726,12.792078249679921,19.325932677828536,5,5.956399023980462,14.007346326939324,75.8836844195972,0
S353,87.86489434803029,14.813064363467412,22.165850912819153,10.419089504730561,2,8.236830776710176,18.489457638143282,68.72938015998639,1
S354,72.60092205054859,23.94508265553776,23.036620641210586,16.757462520830003,4,8.134071374241264,23.490851648374175,84.91400020311688,0
S355,74.71475688145966,25.0,17.693958397093123,17.001746954128933,2,7.919868144137685,21.346979198546563,76.35705092747529,0
S356,59.96205953043287,15.14626853125262,9.63583083142036,11.988139372770066,3,7.466573333547199,12.39104968133649,58.86695731126316,1
S357,74.72230296011415,13.838222134478857,17.81502220699007,18.177395900192987,5,8.298700760333032,15.826622170734463,78.54877601904676,0
S358,70.67012041619793,20.35707778193202,21.567216021610186,13.249860456203141,3,8.336775646694878,20.962146901771103,75.4103789714517,1
S359,79.84077840507135,15.238884778595143,14.084353724903485,14.866080887839571,1,6.730249481482313,14.661619251749315,60.584362564952784,1
S360,62.59153584671515,21.164659088777555,20.73343967911662,14.780965516313662,5,8.046016873658514,20.949049383947088,80.71514546869155,0
S361,82.79019771361759,19.0146151042565,19.93876060330802,13.597073775588356,3,7.272725831103344,19.47668785378226,73.36533108336845,0
S362,97.99108369503867,10.42127942501384,22.317165998404352,16.432424819479348,4,5.715319358704509,16.369222711709096,73.56718960536604,0
S363,73.36859777314713,25.0,20.478321473656614,16.38046616165664,5,6.8260715579542035,22.739160736828307,84.04534349908191,0
S364,81.02567583148412,25.0,16.10772423647378,8.754404080285457,5,5.623572377585489,20.55386211823689,72.9425500185797,1
S365,85.35215987566669,14.936056547578069,24.786286006657967,17.913020728634457,2,8.676112242084125,19.861171277118018,77.88810971316572,0
S366,68.98169292171245,16.061492200320078,19.36588170789212,9.012524035892977,4,7.927067253065183,17.7136869541061,68.74513891077353,1
S367,78.36138722715626,19.429326953624525,19.890781841960273,17.097638613024973,1,7.073411266552866,19.6600543977924,70.20108757614057,1
S368,75.18888601172692,19.672283949935125,16.266928163707217,17.38011541048275,3,9.204625611946378,17.96960605682117,77.0131067344022,0
S369,76.46514147823248,21.29272136336415,18.22687099523396,10.727100709354406,2,7.5815890890974,19.759796179299055,68.06047730393749,0
S370,63.404853242168,25.0,16.460789143892395,12.767557136136245,3,5.782532692839751,20.7303945719462,69.02780790714021,1
S371,75.36765261388415,17.11526386252975,19.308215760306307,10.682885994542193,1,6.972625751779427,18.211739811418028,61.74170044267668,1
S372,82.46997436868175,14.008513777307732,25.0,13.355236909133794,1,9.45942502472795,19.504256888653867,71.47860459400775,1
S373,96.76715411692562,11.103403859927365,14.512395428274575,13.075897147442776,5,6.696629249893028,12.80789964410097,69.81301714638093,1
S374,89.3890623912781,14.345349800290405,13.545754408493035,16.33898159680802,1,7.830265546509396,13.94555210439172,64.19562518594715,1
S375,100.0,17.834365135631014,25.0,17.930926238358825,3,8.392651949417566,21.41718256781551,84.4853500211289,0
S376,63.489786556679256,25.0,19.162705291392534,18.18705143236987,4,8.20793818146593,22.081352645696267,83.02835294350926,0
S377,88.08480955081018,15.411943504819142,17.323709045360335,12.313495920265094,4,10.0,16.36782627508974,76.18368950148124,0
S378,77.75013008607527,19.118939758194493,24.159618749584304,13.372334378766416,5,6.088436091692078,21.6392792538894,79.0398662435868,0
S379,100.0,17.91788551963624,17.577537841052543,8.949685423337149,3,6.208244303360637,17.74771168034439,67.1862614467485,1
S380,62.87552571967273,23.94196636724042,25.0,11.582389800511434,3,6.108294663477441,24.47098318362021,73.85987059988696,1
S381,62.40417236728836,25.0,22.711703485357077,16.894554899292373,1,7.144897894779739,23.85585174267854,73.95492626084412,0
S382,66.00911031833967,15.345656135398396,18.04835436741719,18.846748470644695,3,8.819252865818942,16.697005251407795,74.5216917886491,0
S383,43.141564135352894,15.55280278740889,25.0,10.296953384360233,2,6.2619185042441865,20.276401393704447,61.37654833944756,1
S384,67.11367467478858,23.22080438534536,17.577140307986646,12.222607222541317,1,8.836032607132726,20.398972346666003,68.47563982679554,1
S385,63.61301007669453,21.40945744813156,22.968381488037227,13.92078272912322,2,7.5421520039132846,22.188919468084393,72.56244350803358,0
S386,77.25590679714311,25.0,21.19717032162597,14.84048347645882,5,6.169203968146892,23.098585160812984,82.53879185464808,0
S387,80.12633963665739,20.919640926629818,25.0,11.571189440235061,4,5.398356052118572,22.95982046331491,75.61094040633049,0
S388,100.0,16.203539546064704,25.0,15.27218313339227,5,5.666915407428808,20.601769773032352,81.61196102659149,0
S389,89.25635757279075,20.953274153461546,20.128016596263066,12.578481958787252,4,6.700975910119291,20.540645374862308,76.65680980111567,1
S390,66.34644516506395,23.543517902914537,16.986328518615267,13.956643187365163,5,7.297018589108015,20.264923210764902,78.16560407563348,1
S391,61.52377992977463,22.102410905986822,21.839888571756465,15.638852744011098,3,9.115275572076541,21.971149738871645,79.13424831349136,0
S392,82.37878757259759,20.53637015553649,17.289138520991575,14.019266809432814,2,8.458905854625886,18.91275433826403,72.21076717408,0
S393,55.19650189469037,23.333373447945768,25.0,12.690842328420294,4,6.493270497503637,24.166686723972884,76.83718413886241,0
S394,100.0,23.846477952228362,20.54614132433095,13.671170588222507,1,7.990398340046601,22.196309638279658,75.44945642060684,0
S395,92.69160181081931,24.910794955187637,18.538713794751565,13.734911122383995,2,9.481855523030688,21.7247543749696,79.28923050507177,0
S396,67.96236521842943,21.243549437948214,20.738721223459635,12.889966910353618,1,9.748700905236042,20.991135330703926,71.69059785553691,1
S397,49.30298206363683,17.164409598415727,14.611494841881214,13.223611811998692,2,7.1227127861356845,15.88795222014847,60.10320233176601,1
S398,95.3080856124812,18.733568432166614,16.113543845957395,18.79594151151415,2,8.649946115646003,17.423556139062004,76.51930319452221,0
S399,73.28190232121074,24.032544832541785,24.801655631777702,15.682758343823716,5,9.16794644026539,24.417100232159743,90.03687676119857,0
S400,93.56724467960193,13.91532164506382,17.372422884114417,13.113559045912519,4,5.691513692185936,15.643872264589119,68.87351810340854,1
S401,51.08358511808449,19.843366544364507,15.81235606927224,16.090863213532206,4,6.885111495408363,17.827861306818374,70.89879978226432,1
S402,66.0093746556934,16.033305938363196,22.146611010109144,12.99854153073197,2,10.0,19.08995847423617,72.02954003235594,0
S403,75.07865549577275,18.143724114674086,24.742816618651986,17.519373912759924,3,7.138756667854915,21.443270366663036,78.40651962102572,0
S404,75.70470890647113,24.392259313036494,22.875813242660268,15.108926576594282,3,4.0,23.63403627784838,73.82970540594246,1
S405,68.24901792781135,18.955495340099517,23.984190743223266,13.678093567987313,1,7.354845827535933,21.46984304166139,68.82044319063925,1
S406,84.34274898521248,18.232182740780743,16.972819645722158,15.343150777430832,1,8.849550598939034,17.60250119325145,69.69361335398985,1
S407,58.98569355926108,11.200719295100404,14.312757333032625,9.287371543794503,5,7.507812524161075,12.756738314066514,62.500397203457325,1
S408,72.8643077246806,21.731267830136105,25.0,10.619697593270583,2,8.35843673616076,23.365633915068052,74.05042987818618,0
S409,76.80443447567848,21.227420905705376,18.709280644631455,10.418224980802833,1,8.625866397186877,19.968350775168417,67.21000794049642,1
S410,82.71658251088124,25.0,18.99666793417981,14.42882928429112,1,7.074075058281261,21.998333967089906,71.77720392490113,0
S411,85.67422317133335,16.461108825234994,25.0,19.197544998455275,2,6.876728416302749,20.730554412617497,77.10229124611057,0
S412,58.13036862243196,19.095751638319694,22.22492003760264,20.0,5,7.684129171145126,20.660335837961167,83.72056772186579,0
S413,51.98828743896567,19.246918418553776,21.82355108832643,15.914153304322271,1,7.713334707515857,20.5352347534401,67.85583873382754,1
S414,94.16515232847763,25.0,25.0,15.50253342483337,5,7.564892183816365,25.0,90.75220733920636,0
S415,79.98471017969388,17.523522338065238,17.42592707847943,8.596826797541784,4,7.614187827218957,17.474724708272333,69.00414521185103,0
S416,63.7727019516517,19.395107628851697,23.711360512324948,12.371978600797934,5,6.601744638455115,21.553234070588324,76.98275642481576,1
S417,98.26727963283784,21.039482548582697,20.228052499588337,11.636648744275284,3,8.400344292097138,20.633767524085517,77.46364797890305,1
S418,76.73511951439288,18.93304561578179,21.074369115453027,12.137457205246651,3,8.21907833653556,20.00370736561741,73.66630782899007,0
S419,92.6894577609574,15.767831927247359,25.0,13.495568544245632,5,5.8967899600374505,20.38391596362368,79.08959669204062,1
S420,76.01277722115164,18.97044996449154,22.031343025158495,12.583728266908619,3,7.0330052194968395,20.500896494825017,72.54784459882131,0
S421,100.0,23.36815874929886,22.153184316198534,8.062100568872637,4,7.6116958470473355,22.760671532748695,78.9323100438287,0
S422,100.0,12.8674235029447,24.29002934923921,16.243730768352602,2,6.858824397268591,18.578726426091954,73.31860766017323,1
S423,71.2655377728139,18.66484837073438,18.54018908182846,10.78177092278058,3,8.264846373105353,18.602518726281417,69.74511955613136,1
S424,89.57356426431534,14.499395925304134,16.643161330643974,14.717740592333449,3,7.419740953851434,15.571278627974053,69.96444047131946,1
S425,84.68063924377721,23.975233144624212,15.820763223915865,20.0,5,7.702887035346224,19.897998184270037,86.37360354310087,0
S426,95.52947336298523,10.384065476081126,12.134573642495994,11.24184622524073,4,7.0191488310203125,11.25931955928856,63.539675934746676,1
S427,60.52614809129843,15.205390763642058,25.0,6.40913743176101,2,5.108137411907262,20.10269538182103,57.98441311262204,1
S428,85.29077189997659,19.886059375322603,15.587166537113267,13.141987334359667,5,5.0395820141250605,17.736612956217936,72.38046694929938,1
S429,90.87636730274382,25.0,19.11498550565691,17.302878904995712,5,8.207531456030432,22.057492752828455,88.83162862180804,0
S430,48.618907703653285,17.67124869463506,18.892746800444318,19.87504236266178,4,7.820294491787273,18.28199774753969,76.2967920465813,0
S431,57.25112231001337,15.224002366534009,21.229626791236402,10.311351216642748,2,8.026394647621302,18.226814578885204,63.589496577693396,0
S432,44.411517333598496,25.0,23.262948850157187,15.490097669709565,4,7.661367410475496,24.131474425078594,79.89848484041147,0
S433,70.95889748333164,10.75993049791878,23.44189395343898,12.60406862965984,2,7.757480884048217,17.100912225678883,65.46668661062466,0
S434,85.76313383693943,7.005970216899591,17.667690245724245,13.682154937087592,4,8.662828048342545,12.336830231311918,68.8789042006561,0
S435,97.53535578144042,20.20007225026666,19.331513144854355,20.0,5,8.033543246881695,19.765792697560506,88.57806913827584,0
S436,76.11142170629662,15.489728878236944,21.1303198019532,9.491089014814541,5,8.749091220367335,18.310024340095072,75.31237839861271,0
S437,99.42923318356938,12.893835914346434,19.00523549526581,14.76121898448372,1,7.705754209471917,15.949535704806124,66.84287872370534,1
S438,54.29847812677663,21.541782236496765,25.0,15.4030795152963,3,7.139541911376275,23.270891118248382,76.22581715227035,0
S439,49.44926340967268,19.219003568855996,21.963899806553005,17.25735897481804,4,7.733043434587495,20.5914516877045,77.22568856724239,0
S440,74.16678451655072,15.179606846316357,22.93951114419927,14.293949460412687,1,6.496586542215244,19.059558995257813,65.1875250758472,0
S441,80.76098173408961,11.598478006645529,22.65152507466965,14.924151618512306,3,7.044183685305709,17.12500154065759,70.47780675153082,0
S442,74.5095787785886,22.362286641400722,24.6938954299413,12.825054297734626,4,7.713085570368044,23.52809103567101,80.9378950149923,1
S443,43.98836849940185,21.251005889793305,20.724086234814827,14.807380823735322,2,7.697181998281214,20.987546062304066,69.16200825790209,1
S444,73.66319940730817,17.504120681103085,14.812672208176615,12.970423173507768,3,7.372297343996414,16.15839644463985,66.92445487265506,1
S445,55.43295749242721,25.0,21.598751807010565,15.864715669568152,5,5.834178347790952,23.299375903505283,80.09148047862247,0
S446,85.04508823245058,12.649576168369236,17.394572424832685,12.891168991869097,1,8.263691455704857,15.02207429660096,62.8147960525994,1
S447,80.49897369145272,10.372374145376305,17.885533273000974,15.13130118170656,3,8.50107408791946,14.12895370918864,68.93565407982595,1
S448,60.90180320508967,14.540459650593778,22.345456075020373,13.912211558945065,3,9.472428594302686,18.442957862807077,73.05547364395014,0
S449,67.2919962399496,17.77206991822251,24.953132285734544,17.378150752316504,5,8.030131195906478,21.362601101978527,84.27759689015853,0
